Longitud;Latitud
 2,18170875; 4,14183242e+01
 2,18208872; 4,14218882e+01
 2,18751377; 4,14224455e+01
 2,18371988; 4,14193880e+01
 2,17918332; 4,14274910e+01
 2,17931544; 4,14278342e+01
 2,17775827; 4,14269057e+01
 2,18077917; 4,14253741e+01
 2,18023428; 4,14245844e+01
 2,18367680; 4,14241367e+01
 2,18336211; 4,14233302e+01
 2,18396205; 4,14250486e+01
 2,18204873; 4,14189903e+01
 2,19010801; 4,14201405e+01
 2,18956840; 4,14184013e+01
 2,18619750; 4,14193517e+01
 2,19326717; 4,14329030e+01
 2,19643916; 4,14486520e+01
-1,48875284;-9,01937570e-06
 2,19278401; 4,14485973e+01
 2,19278401; 4,14485973e+01
 2,19367355; 4,14458482e+01
 2,19367355; 4,14458482e+01
 2,19051004; 4,14468964e+01
 2,18963933; 4,14486013e+01
 2,18980395; 4,14437801e+01
 2,19009953; 4,14437972e+01
 2,19126175; 4,14451500e+01
 2,19192311; 4,14466493e+01
 2,19192311; 4,14466493e+01
 2,18914383; 4,14441196e+01
 2,19330838; 4,14422273e+01
 2,18983149; 4,14481383e+01
 2,19338660; 4,14410825e+01
 2,19417568; 4,14377646e+01
 2,19417568; 4,14377646e+01
 2,18782091; 4,14380346e+01
 2,19173776; 4,14438450e+01
 2,18554487; 4,14326321e+01
 2,18540267; 4,14336194e+01
 2,18899410; 4,14318493e+01
 2,18673744; 4,14349624e+01
 2,18780261; 4,14333477e+01
 2,18794631; 4,14342641e+01
 2,19314951; 4,14509063e+01
 2,19251303; 4,14523958e+01
 2,19251303; 4,14523958e+01
 2,19284115; 4,14527762e+01
 2,19259853; 4,14507729e+01
 2,19290370; 4,14507634e+01
 2,20162610; 4,14503767e+01
 2,19995374; 4,14498872e+01
 2,19198589; 4,14513825e+01
 2,19340628; 4,14513149e+01
 2,19289753; 4,14513765e+01
 2,18965131; 4,14506403e+01
 2,19193819; 4,14549946e+01
 2,19061558; 4,14517457e+01
 2,19084595; 4,14517631e+01
 2,19061558; 4,14517457e+01
 2,19076300; 4,14518963e+01
 2,19105276; 4,14519327e+01
 2,19738198; 4,14399641e+01
 2,20579673; 4,14406170e+01
 2,20611561; 4,14406564e+01
 2,20649261; 4,14407012e+01
 2,20194136; 4,14446594e+01
 2,20708536; 4,14430044e+01
 2,20216756; 4,14457580e+01
 2,20137726; 4,14472575e+01
 2,20172505; 4,14474324e+01
 2,20644487; 4,14391665e+01
 2,19659339; 4,14399536e+01
 2,19707383; 4,14413946e+01
 2,20613533; 4,14385964e+01
 2,20464325; 4,14384813e+01
 2,20786519; 4,14361781e+01
 2,20577409; 4,14328026e+01
 2,20409467; 4,14337485e+01
 2,20789321; 4,14401937e+01
 2,20751503; 4,14395379e+01
-1,48875284;-9,01937570e-06
 2,18608233; 4,14183586e+01
 2,18206841; 4,14153998e+01
 2,18158687; 4,14169760e+01
 2,18139565; 4,14173192e+01
 2,17693441; 4,14137416e+01
 2,17927589; 4,14126599e+01
 2,18058026; 4,14124659e+01
 2,18115763; 4,14106517e+01
 2,18368138; 4,14105642e+01
 2,18488231; 4,14114335e+01
 2,18421035; 4,14120940e+01
 2,18396308; 4,14110769e+01
 2,18662250; 4,14113560e+01
 2,18442097; 4,14080732e+01
 2,18555377; 4,14090395e+01
 2,18247038; 4,14151296e+01
 2,19074059; 4,14135253e+01
 2,19036540; 4,14126446e+01
 2,19156951; 4,14114733e+01
 2,18828944; 4,14127319e+01
 2,19575563; 4,14117590e+01
 2,19041479; 4,14156055e+01
 2,19041479; 4,14156055e+01
 2,18838047; 4,14157619e+01
 2,19224058; 4,14142290e+01
 2,19293083; 4,14145611e+01
 2,18827339; 4,14092153e+01
 2,19844598; 4,14145999e+01
 2,19905356; 4,14185763e+01
 2,19818727; 4,14143971e+01
 2,18598880; 4,14088764e+01
 2,19502460; 4,14160887e+01
 2,19769390; 4,14196695e+01
 2,18728203; 4,14073702e+01
 2,18677991; 4,14076756e+01
 2,18578325; 4,14085033e+01
 2,18918656; 4,14064702e+01
 2,18918656; 4,14064702e+01
 2,18918656; 4,14064702e+01
 2,18918656; 4,14064702e+01
 2,18918656; 4,14064702e+01
 2,18842927; 4,14102650e+01
 2,18842927; 4,14102650e+01
 2,20239840; 4,14181044e+01
 2,20107651; 4,14273876e+01
 2,20570109; 4,14193694e+01
 2,20379746; 4,14261098e+01
 2,20295509; 4,14214982e+01
 2,20314730; 4,14280349e+01
 2,20397838; 4,14306878e+01
 2,20899400; 4,14259276e+01
 2,20933023; 4,14262773e+01
 2,20711362; 4,14246209e+01
 2,20653311; 4,14240484e+01
 2,20679108; 4,14249078e+01
 2,20627571; 4,14245882e+01
 2,21451164; 4,14183035e+01
 2,21194513; 4,14199557e+01
 2,21027067; 4,14217425e+01
 2,21818662; 4,14144293e+01
 2,21241877; 4,14161917e+01
 2,20989490; 4,14158496e+01
 2,20089937; 4,14111751e+01
 2,20097410; 4,14126924e+01
 2,20521291; 4,14179514e+01
 2,20606059; 4,14185906e+01
 2,20266999; 4,14160338e+01
 2,20266999; 4,14160338e+01
 2,20060691; 4,14130808e+01
 2,20615133; 4,14168288e+01
 2,21049853; 4,14200916e+01
 2,19586325; 4,14109592e+01
 2,20534435; 4,14141088e+01
 2,20543121; 4,14141101e+01
 2,20819097; 4,14119385e+01
 2,19973695; 4,14118694e+01
 2,20437644; 4,14151894e+01
 2,19893379; 4,14082711e+01
 2,19974008; 4,14119948e+01
 2,19845293; 4,14128763e+01
 2,19845293; 4,14128763e+01
 2,19929638; 4,14135078e+01
 2,20184803; 4,13966506e+01
 2,20649112; 4,13986321e+01
 2,20649112; 4,13986321e+01
 2,19727069; 4,13985449e+01
 2,19868855; 4,13993104e+01
 2,20428569; 4,13953665e+01
 2,20428569; 4,13953665e+01
 2,20353149; 4,13958751e+01
 2,20673012; 4,13961634e+01
 2,20275335; 4,13989103e+01
 2,19714790; 4,14002312e+01
 2,20943008; 4,14211144e+01
 2,20165508; 4,13967091e+01
 2,19846249; 4,13988689e+01
 2,20248842; 4,14026738e+01
 2,20366722; 4,14051976e+01
 2,20513336; 4,14006055e+01
 2,20695786; 4,13967264e+01
 2,20606809; 4,13961085e+01
 2,20708425; 4,13972222e+01
 2,20426326; 4,14055408e+01
 2,20589724; 4,14089830e+01
 2,20520507; 4,14094366e+01
 2,20520507; 4,14094366e+01
 2,20470677; 4,14047746e+01
 2,20630992; 4,14094631e+01
 2,20585042; 4,14069429e+01
 2,20541583; 4,14072711e+01
 2,20570889; 4,14082881e+01
 2,20596839; 4,14084949e+01
 2,20627661; 4,14082873e+01
 2,21563360; 4,14063072e+01
 2,21450705; 4,14072329e+01
 2,22148660; 4,14104500e+01
 2,21924281; 4,14077943e+01
 2,21654535; 4,14059609e+01
 2,19276934; 4,14083135e+01
 2,19489106; 4,14019402e+01
 2,21538932; 4,14044154e+01
 2,18928936; 4,14028195e+01
 2,21021597; 4,14019376e+01
 2,19634926; 4,14026293e+01
 2,21331823; 4,14060773e+01
 2,21586130; 4,14051905e+01
 2,21084413; 4,14012873e+01
 2,21483827; 4,14046747e+01
 2,21855797; 4,14092028e+01
 2,20992880; 4,14037792e+01
 2,18864008; 4,13957049e+01
 2,18827549; 4,13957517e+01
 2,18827549; 4,13957517e+01
 2,18827549; 4,13957517e+01
 2,19594606; 4,13977602e+01
 2,19571260; 4,13990565e+01
 2,19324920; 4,14003655e+01
 2,18707881; 4,13931684e+01
 2,18539896; 4,13919492e+01
 2,18923589; 4,13926936e+01
 2,19071337; 4,13964746e+01
 2,18821173; 4,14025102e+01
 2,19281391; 4,14036882e+01
 2,19310704; 4,13979221e+01
 2,19506897; 4,13902558e+01
 2,19217865; 4,13919599e+01
 2,19827135; 4,13904763e+01
 2,20342080; 4,13942424e+01
 2,20265067; 4,13929429e+01
 2,20265067; 4,13929429e+01
 2,19729481; 4,13915490e+01
 2,19995658; 4,13917613e+01
 2,19995658; 4,13917613e+01
 2,19729481; 4,13915490e+01
 2,20210926; 4,13897861e+01
 2,19558551; 4,13970519e+01
 2,17360183; 4,13805567e+01
 2,17162267; 4,13799552e+01
 2,17087235; 4,13808310e+01
 2,16794657; 4,13816601e+01
 2,16448691; 4,13813069e+01
 2,16939665; 4,13780516e+01
 2,17690851; 4,13789115e+01
 2,17618989; 4,13774243e+01
 2,17930634; 4,13765096e+01
 2,17524274; 4,13809090e+01
 2,16911458; 4,13827559e+01
 2,17019441; 4,13840550e+01
 2,16768184; 4,13874989e+01
 2,17076840; 4,13872248e+01
 2,16736204; 4,13865313e+01
 2,16701934; 4,13861032e+01
 2,18085645; 4,13819292e+01
 2,17994277; 4,13845637e+01
 2,17714912; 4,13803066e+01
 2,17445862; 4,13860954e+01
 2,17461970; 4,13857480e+01
 2,17831708; 4,13819678e+01
 2,18165083; 4,13805820e+01
 2,18038681; 4,13790422e+01
 2,17929346; 4,13774301e+01
 2,17929346; 4,13774301e+01
 2,18292373; 4,13821143e+01
 2,18229919; 4,13813418e+01
 2,18229919; 4,13813418e+01
 2,18229919; 4,13813418e+01
 2,18103752; 4,13798036e+01
 2,18103752; 4,13798036e+01
 2,19023670; 4,13780518e+01
 2,19675997; 4,13881904e+01
 2,19675997; 4,13881904e+01
 2,18693893; 4,13839663e+01
 2,19015092; 4,13799827e+01
 2,19631824; 4,13852784e+01
 2,19905149; 4,13877640e+01
 2,17591008; 4,13877001e+01
 2,19735183; 4,13871465e+01
 2,19136589; 4,13802302e+01
 2,19065461; 4,13790978e+01
 2,18513000; 4,13892343e+01
 2,18795536; 4,13844509e+01
 2,18936826; 4,13833759e+01
 2,19115117; 4,13856974e+01
 2,19115117; 4,13856974e+01
 2,18413781; 4,13837835e+01
 2,18622613; 4,13849630e+01
 2,18036152; 4,13861521e+01
 2,18007475; 4,13858348e+01
 2,18136907; 4,13853782e+01
 2,18014915; 4,13864146e+01
 2,18014915; 4,13864146e+01
 2,18066561; 4,13872521e+01
 2,17907557; 4,13865205e+01
 2,18388521; 4,13889013e+01
 2,18285384; 4,13846591e+01
 2,15446010; 4,13770442e+01
 2,15459970; 4,13774008e+01
 2,15568610; 4,13783293e+01
 2,17514915; 4,13899899e+01
 2,15717057; 4,13789117e+01
 2,17634588; 4,13885844e+01
 2,15885954; 4,13810462e+01
 2,15579583; 4,13807289e+01
 2,15921163; 4,13824847e+01
 2,16455475; 4,13774081e+01
 2,15712780; 4,13803163e+01
 2,15882156; 4,13815899e+01
 2,16031091; 4,13832971e+01
 2,16022584; 4,13833649e+01
 2,16014856; 4,13834226e+01
 2,16041799; 4,13815738e+01
 2,16169394; 4,13820492e+01
 2,16152086; 4,13823863e+01
 2,14627442; 4,13912436e+01
 2,15892783; 4,13770359e+01
 2,16281635; 4,13848832e+01
 2,16141583; 4,13849577e+01
 2,16141583; 4,13849577e+01
 2,14651711; 4,13919482e+01
 2,16413043; 4,13858712e+01
 2,16277013; 4,13814284e+01
 2,14569311; 4,13895533e+01
 2,16376251; 4,13853041e+01
 2,16516133; 4,13874202e+01
 2,15458854; 4,13859824e+01
 2,15575406; 4,13816835e+01
 2,14890295; 4,13851508e+01
 2,14465503; 4,13829180e+01
 2,15071865; 4,13871883e+01
 2,14539301; 4,13834792e+01
 2,14651083; 4,13843169e+01
 2,15542921; 4,13859377e+01
 2,15595740; 4,13852238e+01
 2,15676678; 4,13859703e+01
-1,48875284;-9,01937570e-06
 2,15207323; 4,13861713e+01
 2,14746488; 4,13802968e+01
 2,14665311; 4,13810267e+01
 2,15456123; 4,13852838e+01
 2,15484875; 4,13854965e+01
 2,15132954; 4,13818944e+01
 2,14958023; 4,13863453e+01
 2,14864789; 4,13819376e+01
 2,15419515; 4,13801880e+01
 2,15472560; 4,13806445e+01
 2,15472560; 4,13806445e+01
 2,14746478; 4,13819156e+01
 2,14746478; 4,13819156e+01
 2,15193786; 4,13832520e+01
 2,14785793; 4,13835799e+01
 2,14821028; 4,13837345e+01
 2,15003270; 4,13877034e+01
 2,15341257; 4,13827207e+01
 2,15506048; 4,13835995e+01
 2,14410787; 4,13876334e+01
 2,15134451; 4,13832175e+01
 2,15421966; 4,13819049e+01
 2,15519966; 4,13826410e+01
 2,15574889; 4,13830539e+01
 2,15135029; 4,13886963e+01
 2,15307987; 4,13878442e+01
 2,15203808; 4,13844954e+01
 2,15760401; 4,13844496e+01
 2,15354606; 4,13884004e+01
 2,15776075; 4,13835828e+01
 2,15941235; 4,13923432e+01
 2,16031911; 4,13930245e+01
 2,15892817; 4,13905511e+01
 2,15924340; 4,13907878e+01
 2,15825823; 4,13880654e+01
 2,15971913; 4,13911479e+01
-1,48875284;-9,01937570e-06
 2,15902534; 4,13877444e+01
 2,15902534; 4,13877444e+01
 2,16095229; 4,13904341e+01
 2,16453497; 4,13896608e+01
 2,15663064; 4,13868430e+01
 2,16256826; 4,13884845e+01
 2,15879389; 4,13938502e+01
 2,15628171; 4,13872442e+01
 2,15739964; 4,13945257e+01
 2,16268864; 4,13913322e+01
 2,16245799; 4,13878219e+01
 2,15685198; 4,13962326e+01
 2,15526955; 4,13946127e+01
 2,15526955; 4,13946127e+01
 2,16562429; 4,13895832e+01
 2,15645678; 4,13869871e+01
 2,15812344; 4,13867019e+01
 2,15705381; 4,13875275e+01
 2,15705381; 4,13875275e+01
-1,48875284;-9,01937570e-06
 2,15538609; 4,13968096e+01
 2,16316123; 4,13886280e+01
 2,16316123; 4,13886280e+01
 2,15980906; 4,13878137e+01
 2,16089511; 4,13872533e+01
 2,15129600; 4,13816410e+01
 2,15089294; 4,13819464e+01
 2,15442697; 4,13956825e+01
 2,15531397; 4,13963561e+01
 2,15552131; 4,13965098e+01
 2,15207722; 4,13800187e+01
 2,15354802; 4,13799399e+01
 2,15105880; 4,13778556e+01
 2,16024559; 4,13932446e+01
 2,15699159; 4,13912697e+01
 2,16133685; 4,13855566e+01
 2,16218505; 4,13862945e+01
 2,15942706; 4,13911362e+01
 2,15092834; 4,13785167e+01
 2,15388650; 4,13949374e+01
 2,15941638; 4,13843697e+01
 2,14971857; 4,13780029e+01
 2,14971857; 4,13780029e+01
-1,48875284;-9,01937570e-06
 2,16018137; 4,13919886e+01
 2,16020143; 4,13851507e+01
 2,16953404; 4,14002711e+01
 2,15672051; 4,13911986e+01
 2,17391000; 4,14019957e+01
 2,17391000; 4,14019957e+01
 2,17330806; 4,14025298e+01
 2,17008471; 4,14003826e+01
 2,17132149; 4,14004260e+01
 2,17104352; 4,13996685e+01
 2,15533656; 4,13909612e+01
 2,15548796; 4,13910931e+01
 2,15120573; 4,13936580e+01
 2,16996693; 4,14009519e+01
 2,16996693; 4,14009519e+01
 2,16944862; 4,14008263e+01
 2,16692936; 4,13991008e+01
 2,16692936; 4,13991008e+01
 2,14856370; 4,13950828e+01
 2,16887333; 4,14014546e+01
 2,16785009; 4,13998351e+01
 2,16785009; 4,13998351e+01
 2,15092434; 4,13930465e+01
 2,16693759; 4,14022311e+01
 2,16490804; 4,13989217e+01
 2,15575271; 4,13919306e+01
 2,14643730; 4,13945474e+01
 2,14903136; 4,13930421e+01
 2,14858355; 4,13926454e+01
 2,14903136; 4,13930421e+01
 2,14908015; 4,13921715e+01
 2,16701302; 4,14017580e+01
 2,16787166; 4,13987160e+01
 2,15351335; 4,13816731e+01
 2,14547534; 4,13928384e+01
 2,15801009; 4,13891286e+01
 2,15192707; 4,13920987e+01
 2,17351125; 4,13998822e+01
 2,17351125; 4,13998822e+01
 2,15663087; 4,13885468e+01
 2,15358593; 4,13935605e+01
 2,17437809; 4,14005337e+01
 2,17273355; 4,14011647e+01
 2,17505475; 4,14011829e+01
 2,17401823; 4,14005725e+01
 2,17278430; 4,13999838e+01
 2,15571837; 4,13885385e+01
 2,15029481; 4,13955163e+01
 2,17196751; 4,14014607e+01
 2,17178718; 4,14007385e+01
 2,17234646; 4,14006437e+01
-1,48875284;-9,01937570e-06
-1,48875284;-9,01937570e-06
 2,17504714; 4,13952009e+01
 2,17833501; 4,13951247e+01
 2,17716979; 4,13959791e+01
 2,16804783; 4,13937381e+01
 2,17067704; 4,13945642e+01
 2,17669311; 4,13960918e+01
 2,17661822; 4,13967462e+01
 2,17384330; 4,13925926e+01
 2,16826741; 4,13933276e+01
 2,16692868; 4,13936829e+01
 2,16684879; 4,13937471e+01
 2,16974604; 4,13918764e+01
 2,18019381; 4,13937231e+01
 2,17581595; 4,13938173e+01
 2,16894405; 4,13948989e+01
 2,16894405; 4,13948989e+01
 2,17213237; 4,13894781e+01
 2,17817439; 4,13982083e+01
 2,17728465; 4,13922487e+01
 2,17037146; 4,13900634e+01
 2,17466043; 4,13917858e+01
 2,17604934; 4,13928308e+01
 2,17019180; 4,13902050e+01
 2,16698344; 4,13891410e+01
 2,16698344; 4,13891410e+01
 2,16698344; 4,13891410e+01
 2,16710475; 4,13892322e+01
 2,16733686; 4,13894047e+01
 2,17496198; 4,13964492e+01
 2,17348198; 4,13980944e+01
 2,17021492; 4,13915660e+01
 2,17151211; 4,13925465e+01
 2,17164268; 4,13926447e+01
 2,17410845; 4,13916979e+01
 2,17410845; 4,13916979e+01
 2,17410845; 4,13916979e+01
 2,17410845; 4,13916979e+01
 2,17451725; 4,13965035e+01
 2,17395113; 4,13912558e+01
 2,17412872; 4,13906064e+01
 2,17319083; 4,13909667e+01
 2,16954717; 4,13964961e+01
 2,17044282; 4,13971704e+01
 2,17177520; 4,13917418e+01
 2,16653897; 4,13878016e+01
 2,17266472; 4,13979049e+01
 2,17266472; 4,13979049e+01
 2,17344287; 4,13946575e+01
 2,17455918; 4,13954965e+01
 2,17758570; 4,13941864e+01
 2,16598948; 4,13880189e+01
 2,16598948; 4,13880189e+01
 2,17124223; 4,13958447e+01
 2,16808287; 4,13888035e+01
 2,17492150; 4,14005384e+01
 2,17579624; 4,13998280e+01
 2,16673697; 4,13943822e+01
 2,16810817; 4,13954128e+01
 2,18340444; 4,14073601e+01
 2,18340444; 4,14073601e+01
 2,16349210; 4,13974044e+01
 2,16359879; 4,13974893e+01
 2,16594801; 4,13978602e+01
-1,48875284;-9,01937570e-06
-1,48875284;-9,01937570e-06
 2,15931794; 4,13946299e+01
 2,16477324; 4,13973226e+01
 2,16331782; 4,13969928e+01
 2,15715331; 4,13962881e+01
 2,17982719; 4,14042834e+01
 2,16535141; 4,13953850e+01
 2,18069301; 4,14039492e+01
 2,17938618; 4,14035445e+01
 2,17938618; 4,14035445e+01
 2,16574518; 4,13954048e+01
 2,16594661; 4,13955559e+01
 2,16318511; 4,13921096e+01
 2,15658327; 4,13970316e+01
 2,18153812; 4,14065901e+01
 2,18071484; 4,14066400e+01
 2,16414673; 4,13930124e+01
 2,16103707; 4,13976086e+01
 2,16087969; 4,13977356e+01
 2,16087969; 4,13977356e+01
 2,18053707; 4,14052200e+01
 2,18053707; 4,14052200e+01
 2,17829459; 4,14065290e+01
 2,17927404; 4,14066470e+01
 2,17918380; 4,14067162e+01
 2,16527871; 4,13941768e+01
 2,16527871; 4,13941768e+01
 2,16433472; 4,13949399e+01
 2,16425336; 4,13950062e+01
 2,17236964; 4,13990238e+01
 2,16523334; 4,13922254e+01
 2,16432535; 4,13912162e+01
 2,16230737; 4,13930891e+01
 2,16757310; 4,13923202e+01
 2,16746192; 4,13924093e+01
 2,16632991; 4,13933246e+01
 2,16674437; 4,13896163e+01
 2,16674437; 4,13896163e+01
 2,16864547; 4,13910505e+01
 2,18247304; 4,14042570e+01
 2,18184469; 4,14046880e+01
 2,16545810; 4,13903543e+01
 2,16376775; 4,13989317e+01
 2,16229897; 4,13985599e+01
 2,16217980; 4,13985336e+01
 2,16171871; 4,13984166e+01
 2,16344985; 4,13993188e+01
 2,18043952; 4,14081370e+01
 2,16641151; 4,13945403e+01
 2,16641151; 4,13945403e+01
 2,16641151; 4,13945403e+01
 2,16789488; 4,13956574e+01
 2,16180628; 4,13989006e+01
 2,16244424; 4,13972984e+01
 2,18178240; 4,14078409e+01
 2,16538332; 4,13949291e+01
 2,16201651; 4,13991296e+01
 2,17258496; 4,14090584e+01
 2,17623176; 4,14036018e+01
-1,48875284;-9,01937570e-06
 2,17719727; 4,14121597e+01
 2,17404625; 4,14108953e+01
-1,48875284;-9,01937570e-06
 2,17589403; 4,14067072e+01
 2,17411498; 4,14068199e+01
 2,17478284; 4,14084156e+01
 2,17534475; 4,14025822e+01
 2,17297580; 4,14035239e+01
 2,17781168; 4,14115621e+01
 2,17934915; 4,14043289e+01
 2,17955457; 4,14048042e+01
 2,17955457; 4,14048042e+01
 2,18394857; 4,13937433e+01
 2,17355071; 4,14060487e+01
 2,17222538; 4,14039627e+01
 2,17222538; 4,14039627e+01
 2,17742115; 4,14064206e+01
 2,17742115; 4,14064206e+01
 2,17804512; 4,14049174e+01
 2,17397249; 4,14052707e+01
 2,17600822; 4,14074885e+01
 2,17697084; 4,14034613e+01
 2,17696571; 4,14086935e+01
 2,17805171; 4,14083241e+01
 2,17635113; 4,14075065e+01
 2,17747209; 4,14042126e+01
 2,17747209; 4,14042126e+01
 2,17615581; 4,14037990e+01
 2,17060658; 4,14092790e+01
 2,17584753; 4,14132078e+01
 2,17598205; 4,14094369e+01
 2,17699714; 4,14020979e+01
 2,17811654; 4,14023162e+01
 2,17816947; 4,14016095e+01
 2,17859013; 4,14005325e+01
 2,18582845; 4,14032244e+01
 2,17959799; 4,14014757e+01
 2,17959799; 4,14014757e+01
 2,18109344; 4,13969159e+01
 2,15737620; 4,13726073e+01
 2,18023062; 4,14022359e+01
 2,15920441; 4,13766572e+01
 2,18582205; 4,14039768e+01
 2,17972530; 4,13976780e+01
 2,18322844; 4,14022877e+01
 2,18314801; 4,14023485e+01
 2,18190381; 4,14032842e+01
 2,17754074; 4,13969749e+01
 2,17754074; 4,13969749e+01
-1,48875284;-9,01937570e-06
 2,18201299; 4,13993670e+01
 2,18758153; 4,13965141e+01
 2,18758153; 4,13965141e+01
 2,18115541; 4,13997841e+01
 2,18115541; 4,13997841e+01
 2,18128194; 4,14005401e+01
 2,18278099; 4,14023661e+01
 2,18142194; 4,13935497e+01
-1,48875284;-9,01937570e-06
 2,17970858; 4,13996834e+01
 2,18183598; 4,14002985e+01
 2,18423271; 4,13991827e+01
 2,15729348; 4,13766627e+01
 2,15727259; 4,13748627e+01
 2,18342712; 4,14014878e+01
 2,18447977; 4,14010559e+01
 2,18447977; 4,14010559e+01
-1,48875284;-9,01937570e-06
-1,48875284;-9,01937570e-06
 2,17592430; 4,14012911e+01
 2,17606200; 4,14013947e+01
 2,16611102; 4,13765683e+01
 2,17628960; 4,13762980e+01
 2,16907256; 4,13754871e+01
 2,16053938; 4,13754079e+01
 2,16747907; 4,13766346e+01
 2,16667041; 4,13766366e+01
 2,16720367; 4,13766152e+01
 2,17571118; 4,13733890e+01
 2,16790061; 4,13755459e+01
 2,16849150; 4,13741634e+01
 2,17512979; 4,13733605e+01
 2,16237602; 4,13762317e+01
 2,17208132; 4,13752015e+01
 2,16922302; 4,13634079e+01
 2,15859572; 4,13551353e+01
 2,15343112; 4,13736732e+01
 2,14062917; 4,13510150e+01
 2,14782635; 4,13709654e+01
 2,14641444; 4,13697185e+01
 2,17160698; 4,13742839e+01
 2,14591557; 4,13680647e+01
 2,16811288; 4,13717070e+01
 2,13072395; 4,13472864e+01
 2,14498413; 4,13561719e+01
 2,13438938; 4,13490650e+01
 2,14133543; 4,13550969e+01
 2,14841274; 4,13508729e+01
 2,11932872; 4,13264222e+01
 2,11683996; 4,13327803e+01
 2,14372509; 4,13566528e+01
 2,14195372; 4,13450284e+01
 2,13363984; 4,13367061e+01
 2,12628359; 4,13397221e+01
 2,15834667; 4,13542378e+01
 2,15553499; 4,13535618e+01
 2,14715760; 4,13505788e+01
 2,14288578; 4,13489489e+01
 2,17590799; 4,13727846e+01
 2,17590799; 4,13727846e+01
 2,15332296; 4,13533133e+01
 2,15332296; 4,13533133e+01
 2,12225434; 4,13308691e+01
 2,11697406; 4,13321860e+01
 2,14082447; 4,13481621e+01
 2,13092190; 4,13448409e+01
 2,11482399; 4,13348571e+01
 2,13525622; 4,13248074e+01
 2,13707274; 4,13652815e+01
 2,13673174; 4,13588766e+01
 2,14059907; 4,13598558e+01
 2,14041237; 4,13677926e+01
 2,14305786; 4,13616213e+01
 2,14203278; 4,13639786e+01
 2,14348591; 4,13622760e+01
 2,14213355; 4,13704518e+01
 2,14891555; 4,13723788e+01
 2,14320292; 4,13712616e+01
 2,14145452; 4,13660384e+01
 2,14472853; 4,13601268e+01
 2,13836124; 4,13658376e+01
 2,13834564; 4,13648453e+01
 2,13883001; 4,13679627e+01
 2,14766876; 4,13635532e+01
 2,14749896; 4,13715783e+01
 2,14714913; 4,13717850e+01
 2,13922566; 4,13682630e+01
 2,14469019; 4,13704409e+01
 2,14056814; 4,13679764e+01
 2,14592572; 4,13769612e+01
 2,14532001; 4,13752989e+01
 2,14543575; 4,13756926e+01
 2,14307467; 4,13743917e+01
 2,14336294; 4,13770104e+01
 2,14713512; 4,13796684e+01
 2,14221654; 4,13765044e+01
 2,14682934; 4,13772150e+01
 2,14647948; 4,13737264e+01
 2,14854039; 4,13759404e+01
 2,14110103; 4,13703419e+01
 2,14110103; 4,13703419e+01
 2,14110103; 4,13703419e+01
 2,14110103; 4,13703419e+01
 2,13620738; 4,13728887e+01
 2,13620738; 4,13728887e+01
 2,13620738; 4,13728887e+01
 2,13595701; 4,13728687e+01
 2,14584508; 4,13742945e+01
 2,14584508; 4,13742945e+01
 2,14736273; 4,13750516e+01
 2,14753562; 4,13751817e+01
 2,14753562; 4,13751817e+01
 2,14336862; 4,13722847e+01
 2,13561123; 4,13695143e+01
 2,13407195; 4,13700122e+01
 2,13354966; 4,13704893e+01
 2,13951156; 4,13710572e+01
 2,14356314; 4,13724149e+01
 2,12840282; 4,13800649e+01
 2,13495774; 4,13821966e+01
 2,12811144; 4,13773386e+01
 2,12964600; 4,13747170e+01
 2,12423739; 4,13772966e+01
 2,12732447; 4,13775504e+01
 2,12712570; 4,13775521e+01
 2,13088074; 4,13738867e+01
 2,13112114; 4,13815294e+01
 2,12757557; 4,13767569e+01
 2,12677545; 4,13791147e+01
 2,13689712; 4,13771394e+01
 2,13338356; 4,13733458e+01
 2,13204879; 4,13768830e+01
 2,14078904; 4,13773863e+01
 2,13793676; 4,13832369e+01
 2,14063098; 4,13770659e+01
 2,14038860; 4,13770733e+01
 2,13745135; 4,13771253e+01
 2,13847222; 4,13761675e+01
 2,13857950; 4,13796012e+01
 2,13838888; 4,13798458e+01
 2,13788324; 4,13874247e+01
